year,zona91,variable,order,value,CCAA,PROVINCIA,macro.reg,regions
1986,3805,tfr,Total birth order,1.482681032,Canarias,38,Canarias,Canarias
1986,3806,tfr,Total birth order,1.714113891,Canarias,38,Canarias,Canarias
1986,3807,tfr,Total birth order,1.781642681,Canarias,38,Canarias,Canarias
1986,3808,tfr,Total birth order,1.350548533,Canarias,38,Canarias,Canarias
1986,3809,tfr,Total birth order,1.538752699,Canarias,38,Canarias,Canarias
1986,3810,tfr,Total birth order,1.882318273,Canarias,38,Canarias,Canarias
1986,3811,tfr,Total birth order,2.026293937,Canarias,38,Canarias,Canarias
1986,4003,tfr,Total birth order,1.853659792,Andalucía,4,South,Andalucía
1986,4013,tfr,Total birth order,1.988245957,Andalucía,4,South,Andalucía
1986,4079,tfr,Total birth order,2.174253651,Andalucía,4,South,Andalucía
1986,4201,tfr,Total birth order,1.543919831,Castilla y León,42,Center,Castile and Leon
1986,4202,tfr,Total birth order,1.342632471,Castilla y León,42,Center,Castile and Leon
1986,4203,tfr,Total birth order,1.508048375,Castilla y León,42,Center,Castile and Leon
1986,4301,tfr,Total birth order,1.533287619,Cataluña,43,North-East,Catalonia
1986,4302,tfr,Total birth order,1.502788615,Cataluña,43,North-East,Catalonia
1986,4303,tfr,Total birth order,1.573425006,Cataluña,43,North-East,Catalonia
1986,4304,tfr,Total birth order,1.207233463,Cataluña,43,North-East,Catalonia
1986,4305,tfr,Total birth order,1.283382384,Cataluña,43,North-East,Catalonia
1986,4306,tfr,Total birth order,1.35934932,Cataluña,43,North-East,Catalonia
1986,4307,tfr,Total birth order,1.22719561,Cataluña,43,North-East,Catalonia
1986,4308,tfr,Total birth order,1.696415977,Cataluña,43,North-East,Catalonia
1986,4309,tfr,Total birth order,1.581632097,Cataluña,43,North-East,Catalonia
1986,4310,tfr,Total birth order,1.620189248,Cataluña,43,North-East,Catalonia
1986,4311,tfr,Total birth order,1.405949851,Cataluña,43,North-East,Catalonia
1986,4312,tfr,Total birth order,1.351512775,Cataluña,43,North-East,Catalonia
1986,4313,tfr,Total birth order,1.313765681,Cataluña,43,North-East,Catalonia
1986,4401,tfr,Total birth order,1.569597135,Aragón,44,North-West,North-West
1986,4402,tfr,Total birth order,1.677203504,Aragón,44,North-West,North-West
1986,4403,tfr,Total birth order,1.502790085,Aragón,44,North-West,North-West
1986,4404,tfr,Total birth order,1.63538975,Aragón,44,North-West,North-West
1986,4405,tfr,Total birth order,1.493691499,Aragón,44,North-West,North-West
1986,4501,tfr,Total birth order,2.021889575,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4502,tfr,Total birth order,1.726371219,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4503,tfr,Total birth order,1.587351993,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4504,tfr,Total birth order,1.654104529,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4505,tfr,Total birth order,2.087615782,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4506,tfr,Total birth order,1.890372323,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4507,tfr,Total birth order,1.839467001,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4508,tfr,Total birth order,1.710694892,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4509,tfr,Total birth order,1.795345203,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4510,tfr,Total birth order,1.929690534,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4511,tfr,Total birth order,1.959847185,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4512,tfr,Total birth order,1.590435522,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4513,tfr,Total birth order,1.95574179,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4514,tfr,Total birth order,1.950153374,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4515,tfr,Total birth order,1.454228151,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4516,tfr,Total birth order,1.747577711,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4517,tfr,Total birth order,1.574316646,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4518,tfr,Total birth order,1.672658769,Castilla - La Mancha,45,Center,Castile La Mancha
1986,4601,tfr,Total birth order,1.605953617,Comunitat Valenciana,46,North-East,Valencian Community
1986,4602,tfr,Total birth order,1.478216032,Comunitat Valenciana,46,North-East,Valencian Community
1986,4603,tfr,Total birth order,1.660133863,Comunitat Valenciana,46,North-East,Valencian Community
1986,4604,tfr,Total birth order,1.401482581,Comunitat Valenciana,46,North-East,Valencian Community
1986,4605,tfr,Total birth order,1.574758055,Comunitat Valenciana,46,North-East,Valencian Community
1986,4606,tfr,Total birth order,1.389235698,Comunitat Valenciana,46,North-East,Valencian Community
1986,4607,tfr,Total birth order,1.348112529,Comunitat Valenciana,46,North-East,Valencian Community
1986,4608,tfr,Total birth order,1.327501984,Comunitat Valenciana,46,North-East,Valencian Community
1986,4609,tfr,Total birth order,1.41627884,Comunitat Valenciana,46,North-East,Valencian Community
1986,4610,tfr,Total birth order,1.436370579,Comunitat Valenciana,46,North-East,Valencian Community
1986,4611,tfr,Total birth order,1.527585122,Comunitat Valenciana,46,North-East,Valencian Community
1986,4612,tfr,Total birth order,1.472460204,Comunitat Valenciana,46,North-East,Valencian Community
1986,4613,tfr,Total birth order,1.530019544,Comunitat Valenciana,46,North-East,Valencian Community
1986,4614,tfr,Total birth order,1.244641198,Comunitat Valenciana,46,North-East,Valencian Community
1986,4615,tfr,Total birth order,1.56886453,Comunitat Valenciana,46,North-East,Valencian Community
1986,4616,tfr,Total birth order,1.473344665,Comunitat Valenciana,46,North-East,Valencian Community
1986,4617,tfr,Total birth order,1.360590465,Comunitat Valenciana,46,North-East,Valencian Community
1986,4618,tfr,Total birth order,1.609527813,Comunitat Valenciana,46,North-East,Valencian Community
1986,4619,tfr,Total birth order,1.446804834,Comunitat Valenciana,46,North-East,Valencian Community
1986,4620,tfr,Total birth order,1.718845543,Comunitat Valenciana,46,North-East,Valencian Community
1986,4621,tfr,Total birth order,1.643444415,Comunitat Valenciana,46,North-East,Valencian Community
1986,4622,tfr,Total birth order,1.679149622,Comunitat Valenciana,46,North-East,Valencian Community
1986,4623,tfr,Total birth order,1.367371759,Comunitat Valenciana,46,North-East,Valencian Community
1986,4624,tfr,Total birth order,1.378686086,Comunitat Valenciana,46,North-East,Valencian Community
1986,4625,tfr,Total birth order,1.546949708,Comunitat Valenciana,46,North-East,Valencian Community
1986,4626,tfr,Total birth order,1.741664969,Comunitat Valenciana,46,North-East,Valencian Community
1986,4627,tfr,Total birth order,1.366052511,Comunitat Valenciana,46,North-East,Valencian Community
1986,4628,tfr,Total birth order,1.857078467,Comunitat Valenciana,46,North-East,Valencian Community
1986,4629,tfr,Total birth order,1.646535369,Comunitat Valenciana,46,North-East,Valencian Community
1986,4630,tfr,Total birth order,1.675148314,Comunitat Valenciana,46,North-East,Valencian Community
1986,4631,tfr,Total birth order,1.693735011,Comunitat Valenciana,46,North-East,Valencian Community
1986,4632,tfr,Total birth order,1.448122926,Comunitat Valenciana,46,North-East,Valencian Community
1986,4701,tfr,Total birth order,1.32248054,Castilla y León,47,Center,Castile and Leon
1986,4702,tfr,Total birth order,1.349098921,Castilla y León,47,Center,Castile and Leon
1986,4703,tfr,Total birth order,1.309152979,Castilla y León,47,Center,Castile and Leon
1986,4704,tfr,Total birth order,1.325719283,Castilla y León,47,Center,Castile and Leon
1986,4705,tfr,Total birth order,1.581132851,Castilla y León,47,Center,Castile and Leon
1986,4706,tfr,Total birth order,1.468391454,Castilla y León,47,Center,Castile and Leon
1986,4707,tfr,Total birth order,1.54683156,Castilla y León,47,Center,Castile and Leon
1986,4708,tfr,Total birth order,1.176323519,Castilla y León,47,Center,Castile and Leon
1986,4801,tfr,Total birth order,1.079273033,País Vasco,48,North-East,Basque Country
1986,4802,tfr,Total birth order,1.108966642,País Vasco,48,North-East,Basque Country
1986,4803,tfr,Total birth order,1.351002707,País Vasco,48,North-East,Basque Country
1986,4804,tfr,Total birth order,1.445391876,País Vasco,48,North-East,Basque Country
1986,4805,tfr,Total birth order,1.261092458,País Vasco,48,North-East,Basque Country
1986,4806,tfr,Total birth order,1.321028569,País Vasco,48,North-East,Basque Country
1986,4807,tfr,Total birth order,1.505496518,País Vasco,48,North-East,Basque Country
1986,4808,tfr,Total birth order,1.204296454,País Vasco,48,North-East,Basque Country
1986,4809,tfr,Total birth order,1.227905761,País Vasco,48,North-East,Basque Country
1986,4810,tfr,Total birth order,1.145211304,País Vasco,48,North-East,Basque Country
1986,4811,tfr,Total birth order,1.284438204,País Vasco,48,North-East,Basque Country
1986,4812,tfr,Total birth order,1.287077826,País Vasco,48,North-East,Basque Country
1986,4813,tfr,Total birth order,1.121836406,País Vasco,48,North-East,Basque Country
1986,4902,tfr,Total birth order,1.871297262,Andalucía,4,South,Andalucía
1986,5019,tfr,Total birth order,1.706940817,Castilla y León,5,Center,Castile and Leon
1986,6011,tfr,Total birth order,1.961380786,Extremadura,6,Center,Extremadura
1986,6015,tfr,Total birth order,2.069660286,Extremadura,6,Center,Extremadura
1986,6044,tfr,Total birth order,2.239252637,Extremadura,6,Center,Extremadura
1986,6083,tfr,Total birth order,1.726376815,Extremadura,6,Center,Extremadura
1986,6153,tfr,Total birth order,1.735527753,Extremadura,6,Center,Extremadura
1986,7011,tfr,Total birth order,2.172910328,Balears (Illes),7,North-East,Balearic Islands
1986,7015,tfr,Total birth order,1.922108177,Balears (Illes),7,North-East,Balearic Islands
1986,7026,tfr,Total birth order,2.419312323,Balears (Illes),7,North-East,Balearic Islands
1986,7027,tfr,Total birth order,1.39354472,Balears (Illes),7,North-East,Balearic Islands
1986,7032,tfr,Total birth order,1.592814795,Balears (Illes),7,North-East,Balearic Islands
1986,7033,tfr,Total birth order,1.779190737,Balears (Illes),7,North-East,Balearic Islands
1986,7040,tfr,Total birth order,1.768324086,Balears (Illes),7,North-East,Balearic Islands
1986,8015,tfr,Total birth order,1.334467464,Cataluña,8,North-East,Catalonia
1986,8019,tfr,Total birth order,1.278030942,Cataluña,8,North-East,Catalonia
1986,8056,tfr,Total birth order,1.542675047,Cataluña,8,North-East,Catalonia
1986,8073,tfr,Total birth order,1.336626124,Cataluña,8,North-East,Catalonia
1986,8077,tfr,Total birth order,1.429250337,Cataluña,8,North-East,Catalonia
1986,8089,tfr,Total birth order,1.478014523,Cataluña,8,North-East,Catalonia
1986,8096,tfr,Total birth order,1.497849781,Cataluña,8,North-East,Catalonia
1986,8101,tfr,Total birth order,1.285461305,Cataluña,8,North-East,Catalonia
1986,8102,tfr,Total birth order,1.550464951,Cataluña,8,North-East,Catalonia
1986,8113,tfr,Total birth order,1.1669272,Cataluña,8,North-East,Catalonia
1986,8121,tfr,Total birth order,1.536184524,Cataluña,8,North-East,Catalonia
1986,8124,tfr,Total birth order,1.291646961,Cataluña,8,North-East,Catalonia
1986,8125,tfr,Total birth order,1.815620456,Cataluña,8,North-East,Catalonia
1986,8169,tfr,Total birth order,1.440605873,Cataluña,8,North-East,Catalonia
1986,8172,tfr,Total birth order,1.632042145,Cataluña,8,North-East,Catalonia
1986,8180,tfr,Total birth order,1.51514781,Cataluña,8,North-East,Catalonia
1986,8184,tfr,Total birth order,1.481063289,Cataluña,8,North-East,Catalonia
1986,8187,tfr,Total birth order,1.500169071,Cataluña,8,North-East,Catalonia
1986,8194,tfr,Total birth order,1.497687945,Cataluña,8,North-East,Catalonia
1986,8200,tfr,Total birth order,1.57241231,Cataluña,8,North-East,Catalonia
1986,8205,tfr,Total birth order,1.518764346,Cataluña,8,North-East,Catalonia
1986,8211,tfr,Total birth order,1.375666849,Cataluña,8,North-East,Catalonia
1986,8217,tfr,Total birth order,1.35750417,Cataluña,8,North-East,Catalonia
1986,8245,tfr,Total birth order,1.530571196,Cataluña,8,North-East,Catalonia
1986,8252,tfr,Total birth order,1.304841247,Cataluña,8,North-East,Catalonia
1986,8263,tfr,Total birth order,1.574737746,Cataluña,8,North-East,Catalonia
1986,8266,tfr,Total birth order,1.501342924,Cataluña,8,North-East,Catalonia
1986,8279,tfr,Total birth order,1.50120393,Cataluña,8,North-East,Catalonia
1986,8298,tfr,Total birth order,1.28423501,Cataluña,8,North-East,Catalonia
1986,8301,tfr,Total birth order,1.453985489,Cataluña,8,North-East,Catalonia
1986,8305,tfr,Total birth order,1.456379353,Cataluña,8,North-East,Catalonia
1986,8307,tfr,Total birth order,1.411646789,Cataluña,8,North-East,Catalonia
1986,9018,tfr,Total birth order,1.675550508,Castilla y León,9,Center,Castile and Leon
1986,9059,tfr,Total birth order,1.504954209,Castilla y León,9,Center,Castile and Leon
1986,9219,tfr,Total birth order,1.274138198,Castilla y León,9,Center,Castile and Leon
1986,10037,tfr,Total birth order,1.73085932,Extremadura,10,Center,Extremadura
1986,10148,tfr,Total birth order,1.914064963,Extremadura,10,Center,Extremadura
1986,11004,tfr,Total birth order,2.008435038,Andalucía,11,South,Andalucía
1986,11006,tfr,Total birth order,1.967894993,Andalucía,11,South,Andalucía
1986,11007,tfr,Total birth order,2.160438102,Andalucía,11,South,Andalucía
1986,11012,tfr,Total birth order,1.67126322,Andalucía,11,South,Andalucía
1986,11015,tfr,Total birth order,2.246078669,Andalucía,11,South,Andalucía
1986,11020,tfr,Total birth order,1.928935648,Andalucía,11,South,Andalucía
1986,11022,tfr,Total birth order,1.9883618,Andalucía,11,South,Andalucía
1986,11027,tfr,Total birth order,2.125643801,Andalucía,11,South,Andalucía
1986,11028,tfr,Total birth order,1.779046399,Andalucía,11,South,Andalucía
1986,11030,tfr,Total birth order,3.613833219,Andalucía,11,South,Andalucía
1986,11031,tfr,Total birth order,2.109784554,Andalucía,11,South,Andalucía
1986,11032,tfr,Total birth order,2.220844959,Andalucía,11,South,Andalucía
1986,11033,tfr,Total birth order,1.901155636,Andalucía,11,South,Andalucía
1986,12032,tfr,Total birth order,1.5921726,Comunitat Valenciana,12,North-East,Valencian Community
1986,12040,tfr,Total birth order,1.555130332,Comunitat Valenciana,12,North-East,Valencian Community
1986,12126,tfr,Total birth order,1.490462069,Comunitat Valenciana,12,North-East,Valencian Community
1986,12135,tfr,Total birth order,1.730575309,Comunitat Valenciana,12,North-East,Valencian Community
1986,12138,tfr,Total birth order,1.522393999,Comunitat Valenciana,12,North-East,Valencian Community
1986,13005,tfr,Total birth order,1.711233877,Castilla - La Mancha,13,Center,Castile La Mancha
1986,13034,tfr,Total birth order,1.821712983,Castilla - La Mancha,13,Center,Castile La Mancha
1986,13071,tfr,Total birth order,1.766936977,Castilla - La Mancha,13,Center,Castile La Mancha
1986,13082,tfr,Total birth order,1.940143531,Castilla - La Mancha,13,Center,Castile La Mancha
1986,13087,tfr,Total birth order,1.851330146,Castilla - La Mancha,13,Center,Castile La Mancha
1986,14007,tfr,Total birth order,1.911420486,Andalucía,14,South,Andalucía
1986,14013,tfr,Total birth order,1.62408129,Andalucía,14,South,Andalucía
1986,14021,tfr,Total birth order,1.770278831,Andalucía,14,South,Andalucía
1986,14038,tfr,Total birth order,2.119514967,Andalucía,14,South,Andalucía
1986,14042,tfr,Total birth order,1.794686723,Andalucía,14,South,Andalucía
1986,14055,tfr,Total birth order,1.99938005,Andalucía,14,South,Andalucía
1986,14056,tfr,Total birth order,2.135547975,Andalucía,14,South,Andalucía
1986,15019,tfr,Total birth order,1.359235011,Galicia,15,North-East,Galicia
1986,15030,tfr,Total birth order,1.257788065,Galicia,15,North-East,Galicia
1986,15036,tfr,Total birth order,1.339871143,Galicia,15,North-East,Galicia
1986,15054,tfr,Total birth order,1.292220033,Galicia,15,North-East,Galicia
1986,15073,tfr,Total birth order,1.698630269,Galicia,15,North-East,Galicia
1986,15078,tfr,Total birth order,1.53195958,Galicia,15,North-East,Galicia
1986,16078,tfr,Total birth order,1.916815792,Castilla - La Mancha,16,Center,Castile La Mancha
1986,17023,tfr,Total birth order,1.38730756,Cataluña,17,North-East,Catalonia
1986,17066,tfr,Total birth order,1.55036225,Cataluña,17,North-East,Catalonia
1986,17079,tfr,Total birth order,1.476786469,Cataluña,17,North-East,Catalonia
1986,17114,tfr,Total birth order,1.28283211,Cataluña,17,North-East,Catalonia
1986,17155,tfr,Total birth order,1.530526194,Cataluña,17,North-East,Catalonia
1986,18017,tfr,Total birth order,2.114121466,Andalucía,18,South,Andalucía
1986,18023,tfr,Total birth order,1.20023576,Andalucía,18,South,Andalucía
1986,18087,tfr,Total birth order,1.833744469,Andalucía,18,South,Andalucía
1986,18089,tfr,Total birth order,1.765938362,Andalucía,18,South,Andalucía
1986,18122,tfr,Total birth order,2.130962166,Andalucía,18,South,Andalucía
1986,18140,tfr,Total birth order,1.843899717,Andalucía,18,South,Andalucía
1986,19130,tfr,Total birth order,1.750042278,Castilla - La Mancha,19,Center,Castile La Mancha
